longitude latitude valor
-52.0253164557 -4.5254237288 113.0468675482
-51.9620253165 -4.5254237288 111.9053472973
-51.8987341772 -4.5254237288 110.7400761693
-51.8354430380 -4.5254237288 109.5786020557
-51.7721518987 -4.5254237288 108.4455196582
-51.7088607595 -4.5254237288 107.3617336490
-51.6455696203 -4.5254237288 106.3440018452
-51.5822784810 -4.5254237288 105.4047545745
-51.5189873418 -4.5254237288 104.5521664312
-51.4556962025 -4.5254237288 103.7904411909
-51.3924050633 -4.5254237288 103.1202606261
-51.3291139241 -4.5254237288 102.5393435199
-51.2658227848 -4.5254237288 102.0430618656
-51.2025316456 -4.5254237288 101.6250661961
-51.1392405063 -4.5254237288 101.2778799972
-51.0759493671 -4.5254237288 100.9934329598
-51.0126582278 -4.5254237288 100.7635131730
-50.9493670886 -4.5254237288 100.5801282053
-50.8860759494 -4.5254237288 100.4357735881
-50.8227848101 -4.5254237288 100.3236140025
-50.7594936709 -4.5254237288 100.2375872782
-50.6962025316 -4.5254237288 100.1724441780
-50.6329113924 -4.5254237288 100.1237380785
-50.5696202532 -4.5254237288 100.0877784031
-50.5063291139 -4.5254237288 100.0615604040
-50.4430379747 -4.5254237288 100.0426819962
-50.3797468354 -4.5254237288 100.0292561694
-50.3164556962 -4.5254237288 100.0198252959
-50.2531645570 -4.5254237288 100.0132816298
-50.1898734177 -4.5254237288 100.0087965533
-50.1265822785 -4.5254237288 100.0057597441
-50.0632911392 -4.5254237288 100.0037284070
-50.0000000000 -4.5254237288 100.0023860136
-55.0000000000 -4.4576271186 100.0031852773
-54.9367088608 -4.4576271186 100.0049773439
-54.8734177215 -4.4576271186 100.0076891356
-54.8101265823 -4.4576271186 100.0117432113
-54.7468354430 -4.4576271186 100.0177306928
-54.6835443038 -4.4576271186 100.0264663476
-54.6202531646 -4.4576271186 100.0390563627
-54.5569620253 -4.4576271186 100.0569795554
-54.4936708861 -4.4576271186 100.0821818275
-54.4303797468 -4.4576271186 100.1171822977
-54.3670886076 -4.4576271186 100.1651876981
-54.3037974684 -4.4576271186 100.2302093031
-54.2405063291 -4.4576271186 100.3171739538
-54.1772151899 -4.4576271186 100.4320177980
-54.1139240506 -4.4576271186 100.5817484553
-54.0506329114 -4.4576271186 100.7744587940
-53.9873417722 -4.4576271186 101.0192738194
-53.9240506329 -4.4576271186 101.3262118372
-53.8607594937 -4.4576271186 101.7059425730
-53.7974683544 -4.4576271186 102.1694287533
-53.7341772152 -4.4576271186 102.7274440686
-53.6708860759 -4.4576271186 103.3899695062
-53.6075949367 -4.4576271186 104.1654814695
-53.5443037975 -4.4576271186 105.0601582486
-53.4810126582 -4.4576271186 106.0770452198
-53.4177215190 -4.4576271186 107.2152322310
-53.3544303797 -4.4576271186 108.4691073314
-53.2911392405 -4.4576271186 109.8277576117
-53.2278481013 -4.4576271186 111.2745888491
-53.1645569620 -4.4576271186 112.7872297149
-53.1012658228 -4.4576271186 114.3377729168
-53.0379746835 -4.4576271186 115.8933850520
-52.9746835443 -4.4576271186 117.4172902722
-52.9113924051 -4.4576271186 118.8701021509
-52.8481012658 -4.4576271186 120.2114461820
-52.7848101266 -4.4576271186 121.4017853928
-52.7215189873 -4.4576271186 122.4043370256
-52.6582278481 -4.4576271186 123.1869521758
-52.5949367089 -4.4576271186 123.7238250333
-52.5316455696 -4.4576271186 123.9969051791
-52.4683544304 -4.4576271186 123.9969051791
-52.4050632911 -4.4576271186 123.7238250333
-52.3417721519 -4.4576271186 123.1869521758
-52.2784810127 -4.4576271186 122.4043370257
-52.2151898734 -4.4576271186 121.4017853929
-52.1518987342 -4.4576271186 120.2114461821
-52.0886075949 -4.4576271186 118.8701021511
-52.0253164557 -4.4576271186 117.4172902724
-51.9620253165 -4.4576271186 115.8933850524
-51.8987341772 -4.4576271186 114.3377729173
-51.8354430380 -4.4576271186 112.7872297156
-51.7721518987 -4.4576271186 111.2745888501
-51.7088607595 -4.4576271186 109.8277576130
-51.6455696203 -4.4576271186 108.4691073331
-51.5822784810 -4.4576271186 107.2152322331
-51.5189873418 -4.4576271186 106.0770452224
-51.4556962025 -4.4576271186 105.0601582516
-51.3924050633 -4.4576271186 104.1654814729
-51.3291139241 -4.4576271186 103.3899695098
-51.2658227848 -4.4576271186 102.7274440724
-51.2025316456 -4.4576271186 102.1694287571
-51.1392405063 -4.4576271186 101.7059425768
-51.0759493671 -4.4576271186 101.3262118408
-51.0126582278 -4.4576271186 101.0192738228
-50.9493670886 -4.4576271186 100.7744587970
-50.8860759494 -4.4576271186 100.5817484579
-50.8227848101 -4.4576271186 100.4320178002
-50.7594936709 -4.4576271186 100.3171739556
-50.6962025316 -4.4576271186 100.2302093045
-50.6329113924 -4.4576271186 100.1651876991
-50.5696202532 -4.4576271186 100.1171822985
-50.5063291139 -4.4576271186 100.0821818280
-50.4430379747 -4.4576271186 100.0569795558
-50.3797468354 -4.4576271186 100.0390563630
-50.3164556962 -4.4576271186 100.0264663477
-50.2531645570 -4.4576271186 100.0177306929
-50.1898734177 -4.4576271186 100.0117432113
-50.1265822785 -4.4576271186 100.0076891357
-50.0632911392 -4.4576271186 100.0049773439
-50.0000000000 -4.4576271186 100.0031852773
-55.0000000000 -4.3898305085 100.0041967993
-54.9367088608 -4.3898305085 100.0065579575
-54.8734177215 -4.3898305085 100.0101309104
-54.8101265823 -4.3898305085 100.0154724051
-54.7468354430 -4.3898305085 100.0233612812
-54.6835443038 -4.3898305085 100.0348710451
-54.6202531646 -4.3898305085 100.0514591665
-54.5569620253 -4.3898305085 100.0750740782
-54.4936708861 -4.3898305085 100.1082796258
-54.4303797468 -4.3898305085 100.1543949038
-54.3670886076 -4.3898305085 100.2176449795
-54.3037974684 -4.3898305085 100.3033149542
-54.2405063291 -4.3898305085 100.4178962452
-54.1772151899 -4.3898305085 100.5692100931
-54.1139240506 -4.3898305085 100.7664894695
-54.0506329114 -4.3898305085 101.0203972274
-53.9873417722 -4.3898305085 101.3429561242
-53.9240506329 -4.3898305085 101.7473658958
-53.8607594937 -4.3898305085 102.2476845640
-53.7974683544 -4.3898305085 102.8583561971
-53.7341772152 -4.3898305085 103.5935757970
-53.6708860759 -4.3898305085 104.4664939303
-53.6075949367 -4.3898305085 105.4882787811
-53.5443037975 -4.3898305085 106.6670706277
-53.4810126582 -4.3898305085 108.0068819412
-53.4177215190 -4.3898305085 109.5065135398
-53.3544303797 -4.3898305085 111.1585713324
-53.2911392405 -4.3898305085 112.9486768877
-53.2278481013 -4.3898305085 114.8549662934
-53.1645569620 -4.3898305085 116.8479639439
-53.1012658228 -4.3898305085 118.8909002602
-53.0379746835 -4.3898305085 120.9405152086
-52.9746835443 -4.3898305085 122.9483543405
-52.9113924051 -4.3898305085 124.8625236095
-52.8481012658 -4.3898305085 126.6298271130
-52.7848101266 -4.3898305085 128.1981724510
-52.7215189873 -4.3898305085 129.5190960710
-52.6582278481 -4.3898305085 130.5502398080
-52.5949367089 -4.3898305085 131.2576029154
-52.5316455696 -4.3898305085 131.6174028527
-52.4683544304 -4.3898305085 131.6174028527
-52.4050632911 -4.3898305085 131.2576029154
-52.3417721519 -4.3898305085 130.5502398080
-52.2784810127 -4.3898305085 129.5190960711
-52.2151898734 -4.3898305085 128.1981724512
-52.1518987342 -4.3898305085 126.6298271134
-52.0886075949 -4.3898305085 124.8625236101
-52.0253164557 -4.3898305085 122.9483543414
-51.9620253165 -4.3898305085 120.9405152100
-51.8987341772 -4.3898305085 118.8909002622
-51.8354430380 -4.3898305085 116.8479639467
-51.7721518987 -4.3898305085 114.8549662973
-51.7088607595 -4.3898305085 112.9486768928
-51.6455696203 -4.3898305085 111.1585713389
-51.5822784810 -4.3898305085 109.5065135478
-51.5189873418 -4.3898305085 108.0068819507
-51.4556962025 -4.3898305085 106.6670706387
-51.3924050633 -4.3898305085 105.4882787935
-51.3291139241 -4.3898305085 104.4664939437
-51.2658227848 -4.3898305085 103.5935758112
-51.2025316456 -4.3898305085 102.8583562115
-51.1392405063 -4.3898305085 102.2476845782
-51.0759493671 -4.3898305085 101.7473659093
-51.0126582278 -4.3898305085 101.3429561367
-50.9493670886 -4.3898305085 101.0203972385
-50.8860759494 -4.3898305085 100.7664894792
-50.8227848101 -4.3898305085 100.5692101013
-50.7594936709 -4.3898305085 100.4178962518
-50.6962025316 -4.3898305085 100.3033149595
-50.6329113924 -4.3898305085 100.2176449834
-50.5696202532 -4.3898305085 100.1543949068
-50.5063291139 -4.3898305085 100.1082796279
-50.4430379747 -4.3898305085 100.0750740796
-50.3797468354 -4.3898305085 100.0514591675
-50.3164556962 -4.3898305085 100.0348710458
-50.2531645570 -4.3898305085 100.0233612816
-50.1898734177 -4.3898305085 100.0154724053
-50.1265822785 -4.3898305085 100.0101309106
-50.0632911392 -4.3898305085 100.0065579576
-50.0000000000 -4.3898305085 100.0041967993
-55.0000000000 -4.3220338983 100.0054573998
-54.9367088608 -4.3220338983 100.0085277835
-54.8734177215 -4.3220338983 100.0131739510
-54.8101265823 -4.3220338983 100.0201198804
-54.7468354430 -4.3220338983 100.0303783529
-54.6835443038 -4.3220338983 100.0453453260
-54.6202531646 -4.3220338983 100.0669160522
-54.5569620253 -4.3220338983 100.0976242189
-54.4936708861 -4.3220338983 100.1408037787
-54.4303797468 -4.3220338983 100.2007707888
-54.3670886076 -4.3220338983 100.2830194079
-54.3037974684 -4.3220338983 100.3944222335
-54.2405063291 -4.3220338983 100.5434205221
-54.1772151899 -4.3220338983 100.7401847956
-54.1139240506 -4.3220338983 100.9967213508
-54.0506329114 -4.3220338983 101.3268958627
-53.9873417722 -4.3220338983 101.7463423874
-53.9240506329 -4.3220338983 102.2722254909
-53.8607594937 -4.3220338983 102.9228258301
-53.7974683544 -4.3220338983 103.7169260656
-53.7341772152 -4.3220338983 104.6729849792
-53.6708860759 -4.3220338983 105.8081031982
-53.6075949367 -4.3220338983 107.1368035155
-53.5443037975 -4.3220338983 108.6696713198
-53.4810126582 -4.3220338983 110.4119243158
-53.4177215190 -4.3220338983 112.3620031209
-53.3544303797 -4.3220338983 114.5102926664
-53.2911392405 -4.3220338983 116.8380956439
-53.2278481013 -4.3220338983 119.3169808362
-53.1645569620 -4.3220338983 121.9086189936
-53.1012658228 -4.3220338983 124.5651959886
-53.0379746835 -4.3220338983 127.2304576889
-52.9746835443 -4.3220338983 129.8413952905
-52.9113924051 -4.3220338983 132.3305272336
-52.8481012658 -4.3220338983 134.6286790610
-52.7848101266 -4.3220338983 136.6681112791
-52.7215189873 -4.3220338983 138.3858032458
-52.6582278481 -4.3220338983 139.7266735934
-52.5949367089 -4.3220338983 140.6465087063
-52.5316455696 -4.3220338983 141.1143824370
-52.4683544304 -4.3220338983 141.1143824370
-52.4050632911 -4.3220338983 140.6465087065
-52.3417721519 -4.3220338983 139.7266735937
-52.2784810127 -4.3220338983 138.3858032463
-52.2151898734 -4.3220338983 136.6681112799
-52.1518987342 -4.3220338983 134.6286790624
-52.0886075949 -4.3220338983 132.3305272358
-52.0253164557 -4.3220338983 129.8413952939
-51.9620253165 -4.3220338983 127.2304576940
-51.8987341772 -4.3220338983 124.5651959959
-51.8354430380 -4.3220338983 121.9086190038
-51.7721518987 -4.3220338983 119.3169808501
-51.7088607595 -4.3220338983 116.8380956622
-51.6455696203 -4.3220338983 114.5102926897
-51.5822784810 -4.3220338983 112.3620031497
-51.5189873418 -4.3220338983 110.4119243501
-51.4556962025 -4.3220338983 108.6696713596
-51.3924050633 -4.3220338983 107.1368035600
-51.3291139241 -4.3220338983 105.8081032465
-51.2658227848 -4.3220338983 104.6729850299
-51.2025316456 -4.3220338983 103.7169261172
-51.1392405063 -4.3220338983 102.9228258809
-51.0759493671 -4.3220338983 102.2722255394
-51.0126582278 -4.3220338983 101.7463424323
-50.9493670886 -4.3220338983 101.3268959028
-50.8860759494 -4.3220338983 100.9967213856
-50.8227848101 -4.3220338983 100.7401848248
-50.7594936709 -4.3220338983 100.5434205458
-50.6962025316 -4.3220338983 100.3944222522
-50.6329113924 -4.3220338983 100.2830194221
-50.5696202532 -4.3220338983 100.2007707993
-50.5063291139 -4.3220338983 100.1408037862
-50.4430379747 -4.3220338983 100.0976242241
-50.3797468354 -4.3220338983 100.0669160557
-50.3164556962 -4.3220338983 100.0453453283
-50.2531645570 -4.3220338983 100.0303783543
-50.1898734177 -4.3220338983 100.0201198812
-50.1265822785 -4.3220338983 100.0131739515
-50.0632911392 -4.3220338983 100.0085277838
-50.0000000000 -4.3220338983 100.0054574000
-55.0000000000 -4.2542372881 100.0070040615
-54.9367088608 -4.2542372881 100.0109446113
-54.8734177215 -4.2542372881 100.0169075318
-54.8101265823 -4.2542372881 100.0258219813
-54.7468354430 -4.2542372881 100.0389877693
-54.6835443038 -4.2542372881 100.0581964765
-54.6202531646 -4.2542372881 100.0858804819
-54.5569620253 -4.2542372881 100.1252915357
-54.4936708861 -4.2542372881 100.1807084539
-54.4303797468 -4.2542372881 100.2576704917
-54.3670886076 -4.2542372881 100.3632288874
-54.3037974684 -4.2542372881 100.5062039768
-54.2405063291 -4.2542372881 100.6974293225
-54.1772151899 -4.2542372881 100.9499578378
-54.1139240506 -4.2542372881 101.2791984816
-54.0506329114 -4.2542372881 101.7029465505
-53.9873417722 -4.2542372881 102.2412668932
-53.9240506329 -4.2542372881 102.9161886241
-53.8607594937 -4.2542372881 103.7511732560
-53.7974683544 -4.2542372881 104.7703265761
-53.7341772152 -4.2542372881 105.9973387034
-53.6708860759 -4.2542372881 107.4541566919
-53.6075949367 -4.2542372881 109.1594191865
-53.5443037975 -4.2542372881 111.1267115422
-53.4810126582 -4.2542372881 113.3627301935
-53.4177215190 -4.2542372881 115.8654738180
-53.3544303797 -4.2542372881 118.6226023743
-53.2911392405 -4.2542372881 121.6101196167
-53.2278481013 -4.2542372881 124.7915367385
-53.1645569620 -4.2542372881 128.1176617355
-53.1012658228 -4.2542372881 131.5271296505
-53.0379746835 -4.2542372881 134.9477435703
-52.9746835443 -4.2542372881 138.2986375930
-52.9113924051 -4.2542372881 141.4932054535
-52.8481012658 -4.2542372881 144.4426682109
-52.7848101266 -4.2542372881 147.0600885663
-52.7215189873 -4.2542372881 149.2645854246
-52.6582278481 -4.2542372881 150.9854670063
-52.5949367089 -4.2542372881 152.1659892743
-52.5316455696 -4.2542372881 152.7664614132
-52.4683544304 -4.2542372881 152.7664614133
-52.4050632911 -4.2542372881 152.1659892748
-52.3417721519 -4.2542372881 150.9854670072
-52.2784810127 -4.2542372881 149.2645854263
-52.2151898734 -4.2542372881 147.0600885692
-52.1518987342 -4.2542372881 144.4426682157
-52.0886075949 -4.2542372881 141.4932054611
-52.0253164557 -4.2542372881 138.2986376047
-51.9620253165 -4.2542372881 134.9477435878
-51.8987341772 -4.2542372881 131.5271296758
-51.8354430380 -4.2542372881 128.1176617710
-51.7721518987 -4.2542372881 124.7915367867
-51.7088607595 -4.2542372881 121.6101196800
-51.6455696203 -4.2542372881 118.6226024550
-51.5822784810 -4.2542372881 115.8654739175
-51.5189873418 -4.2542372881 113.3627303122
-51.4556962025 -4.2542372881 111.1267116796
-51.3924050633 -4.2542372881 109.1594193404
-51.3291139241 -4.2542372881 107.4541568589
-51.2658227848 -4.2542372881 105.9973388788
-51.2025316456 -4.2542372881 104.7703267546
-51.1392405063 -4.2542372881 103.7511734318
-51.0759493671 -4.2542372881 102.9161887919
-51.0126582278 -4.2542372881 102.2412670483
-50.9493670886 -4.2542372881 101.7029466893
-50.8860759494 -4.2542372881 101.2791986019
-50.8227848101 -4.2542372881 100.9499579388
-50.7594936709 -4.2542372881 100.6974294046
-50.6962025316 -4.2542372881 100.5062040415
-50.6329113924 -4.2542372881 100.3632289367
-50.5696202532 -4.2542372881 100.2576705281
-50.5063291139 -4.2542372881 100.1807084799
-50.4430379747 -4.2542372881 100.1252915537
-50.3797468354 -4.2542372881 100.0858804940
-50.3164556962 -4.2542372881 100.0581964843
-50.2531645570 -4.2542372881 100.0389877742
-50.1898734177 -4.2542372881 100.0258219843
-50.1265822785 -4.2542372881 100.0169075336
-50.0632911392 -4.2542372881 100.0109446123
-50.0000000000 -4.2542372881 100.0070040620
-55.0000000000 -4.1864406780 100.0088717789
-54.9367088608 -4.1864406780 100.0138631237
-54.8734177215 -4.1864406780 100.0214161283
-54.8101265823 -4.1864406780 100.0327077221
-54.7468354430 -4.1864406780 100.0493843246
-54.6835443038 -4.1864406780 100.0737152624
-54.6202531646 -4.1864406780 100.1087815376
-54.5569620253 -4.1864406780 100.1587020186
-54.4936708861 -4.1864406780 100.2288965193
-54.4303797468 -4.1864406780 100.3263814043
-54.3670886076 -4.1864406780 100.4600882105
-54.3037974684 -4.1864406780 100.6411893242
-54.2405063291 -4.1864406780 100.8834072108
-54.1772151899 -4.1864406780 101.2032755041
-54.1139240506 -4.1864406780 101.6203121521
-54.0506329114 -4.1864406780 102.1570577877
-53.9873417722 -4.1864406780 102.8389277996
-53.9240506329 -4.1864406780 103.6938256378
-53.8607594937 -4.1864406780 104.7514691167
-53.7974683544 -4.1864406780 106.0423921282
-53.7341772152 -4.1864406780 107.5966020515
-53.6708860759 -4.1864406780 109.4418983905
-53.6075949367 -4.1864406780 111.6018900110
-53.5443037975 -4.1864406780 114.0937849668
-53.4810126582 -4.1864406780 116.9260653757
-53.4177215190 -4.1864406780 120.0961962355
-53.3544303797 -4.1864406780 123.5885468790
-53.2911392405 -4.1864406780 127.3727221661
-53.2278481013 -4.1864406780 131.4025031026
-53.1645569620 -4.1864406780 135.6155800336
-53.1012658228 -4.1864406780 139.9342242859
-53.0379746835 -4.1864406780 144.2669867566
-52.9746835443 -4.1864406780 148.5114376628
-52.9113924051 -4.1864406780 152.5578761203
-52.8481012658 -4.1864406780 156.2938491988
-52.7848101266 -4.1864406780 159.6092367060
-52.7215189873 -4.1864406780 162.4015896142
-52.6582278481 -4.1864406780 164.5813653170
-52.5949367089 -4.1864406780 166.0766882861
-52.5316455696 -4.1864406780 166.8372836649
-52.4683544304 -4.1864406780 166.8372836654
-52.4050632911 -4.1864406780 166.0766882876
-52.3417721519 -4.1864406780 164.5813653201
-52.2784810127 -4.1864406780 162.4015896198
-52.2151898734 -4.1864406780 159.6092367156
-52.1518987342 -4.1864406780 156.2938492146
-52.0886075949 -4.1864406780 152.5578761455
-52.0253164557 -4.1864406780 148.5114377018
-51.9620253165 -4.1864406780 144.2669868149
-51.8987341772 -4.1864406780 139.9342243703
-51.8354430380 -4.1864406780 135.6155801520
-51.7721518987 -4.1864406780 131.4025032632
-51.7088607595 -4.1864406780 127.3727223774
-51.6455696203 -4.1864406780 123.5885471479
-51.5822784810 -4.1864406780 120.0961965671
-51.5189873418 -4.1864406780 116.9260657718
-51.4556962025 -4.1864406780 114.0937854250
-51.3924050633 -4.1864406780 111.6018905242
-51.3291139241 -4.1864406780 109.4418989472
-51.2658227848 -4.1864406780 107.5966026363
-51.2025316456 -4.1864406780 106.0423927233
-51.1392405063 -4.1864406780 104.7514697030
-51.0759493671 -4.1864406780 103.6938261973
